"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NOP9",2922.38708408791,-0.265720407005949,0.424980012120024,-0.625253892954624,0.531804435803817,0.944786193726197
"IL1RAP",2095.88154068869,-0.263953718513575,0.422239597546081,-0.625127818536176,0.531887171339127,0.944786193726197
"TCTEX1D4",19.5323468505953,-0.977582537145869,1.56421911462141,-0.624965216195096,0.531993887719767,0.944786193726197
"SLITRK3",17.9922847776909,1.92094539954565,3.07115254140653,0.625480295637121,0.531655876855255,0.944786193726197
"BTBD18",209.278440868161,0.325416634078796,0.519950335594713,0.625860994409377,0.531406120664738,0.944786193726197
"LOC646862",36.421580458015,-0.972817447969359,1.55209487759701,-0.626777049529019,0.530805389570046,0.944786193726197
"PRPS2",1128.65329065393,-0.219232684581879,0.350698863029238,-0.625130867799822,0.531885170202298,0.944786193726197
"PMF1",870.3488050187,-0.190978195400619,0.305569705441475,-0.624990606070394,0.531977223557576,0.944786193726197
"GFI1",161.062801746365,-0.725939510492531,1.15951630931554,-0.626070978614394,0.531268386669841,0.944786193726197
"PHKG2",1785.46394861582,-0.207042840788842,0.33131669285488,-0.624909173772084,0.532030671035154,0.944786193726197
"OR10A2",43.6476110898079,0.864475114647532,1.38176889085228,0.625629307745033,0.531558110861385,0.944786193726197
"MIR491",9.90766119613494,-0.650860264777351,1.03856451344294,-0.626692185562633,0.530861027217566,0.944786193726197
"TBP",938.420224209352,0.178643821307367,0.285212388653993,0.626353652274518,0.531083002400732,0.944786193726197
"WDR89",191.488367870958,-0.434509931230079,0.694793336421778,-0.625380107224153,0.531721615024642,0.944786193726197
"NSMCE1",784.295894649297,0.211051571121524,0.336561465508975,0.627081804514832,0.530605613613705,0.944786193726197
"TMPRSS11BNL",68.9237854438518,-1.37825085468742,2.2021533786275,-0.625865059202378,0.531403454291523,0.944786193726197
"ARL8B",2099.69836121565,-0.292194940412061,0.466468013969253,-0.626398663277524,0.531053486117857,0.944786193726197
"SNORD38A",23.4646791238123,-0.523990545275234,0.838087057529594,-0.625222094253295,0.531825302884353,0.944786193726197
"CSNK2A2",2831.93866138385,-0.178459854118277,0.285394842188393,-0.625308617177017,0.531768525410635,0.944786193726197
"TGDS",442.030887823316,0.21894245698177,0.349158140290744,0.627058148492419,0.530621119473436,0.944786193726197
"RBMXL3",25.0446250829083,1.00674988739441,1.61193825667852,0.624558591635433,0.532260804046629,0.944856197166025
"SNORD116-24",44.0670124661095,-0.689442789759262,1.10362055231466,-0.624709995037036,0.532161411964388,0.944856197166025
"ECEL1",97.3866993722272,1.43753504792891,2.30217492639164,0.62442476957303,0.532348662298565,0.944856197166025
"UGT2B28",17.1196369094248,-1.92179753765763,3.07758081929407,-0.624450713238605,0.532331628919736,0.944856197166025
"FAM110B",16.4946437396671,1.77835918791864,2.84767817499065,0.624494440255517,0.532302920461402,0.944856197166025
"ADAM21P1",26.1406405360982,0.836113162038745,1.34002565508399,0.623953100350412,0.532658386016865,0.945117848980691
"UBQLN1",6983.46941596613,0.140342340114925,0.224867504228262,0.624111254298725,0.532554523353425,0.945117848980691
"SLMO1",51.0040620991901,0.760782624193873,1.21930909830075,0.623945663371261,0.532663270272861,0.945117848980691
"EIF4ENIF1",2201.90626312957,-0.128558089185768,0.206090463419985,-0.623794459250563,0.532762578898999,0.945195164300462
"ASXL1",15799.7661060413,0.163335069342746,0.261941380074554,0.62355580968634,0.532919339456021,0.945245836399976
"CALCOCO2",4340.80570369056,-0.187286990957356,0.300517300593629,-0.623215337644114,0.533143024022014,0.945245836399976
"LOC441454",147.668430581125,0.34927070970707,0.560951500184037,0.622639764030369,0.533521274419971,0.945245836399976
"GOLGA6A",52.7334721676769,-0.737388429047941,1.18303660268978,-0.623301449313908,0.53308644557745,0.945245836399976
"TCTN1",1178.95004516931,0.309697080322269,0.49751385802748,0.622489354467716,0.533620141598916,0.945245836399976
"NPAS3",44.7560727893549,1.2033027860756,1.93009212468734,0.623443187340356,0.532993325241401,0.945245836399976
"RNF223",18.9404372459923,-1.10225795108336,1.76888822714509,-0.62313600948227,0.53319514814648,0.945245836399976
"CSNK2A1",9130.77035275706,0.278019622375952,0.446412309831233,0.622786639734595,0.533424739050856,0.945245836399976
"B3GNT1",44.2213578583499,0.557529732963146,0.894467289020847,0.623309247645558,0.533081321944805,0.945245836399976
"EIF5",8210.52110312506,-0.108861322102856,0.174789223003877,-0.622814840823688,0.533406204643462,0.945245836399976
"NOD1",1313.54800807467,0.172442829974721,0.277026108424738,0.622478621077586,0.533627197222323,0.945245836399976
"IRF5",941.070335967369,-0.319647184699091,0.512773440267017,-0.623369230147024,0.533041913283535,0.945245836399976
"TIMM10",437.28811778295,0.2672070430165,0.429047235261345,0.622791667341096,0.533421434767847,0.945245836399976
"FOXD4L3",289.012437373775,-0.363365252948463,0.58363836829486,-0.622586301188627,0.533556415542222,0.945245836399976
"SPATA31C2",85.9719130979839,0.943376693563,1.51525257160312,0.622587092899579,0.533555895142134,0.945245836399976
"HELQ",919.188963935919,-0.254142915317692,0.408532429982864,-0.622087493343802,0.533884338263653,0.945250439762707
"CAGE1",10.2649158598123,-1.52255526065389,2.4486392043423,-0.621796489231187,0.534075695135696,0.945250439762707
"NAP1L3",60.8156702282592,1.09632944149022,1.7630272309868,0.62184487126531,0.534043877945462,0.945250439762707
"PTK6",822.834592359433,0.419289098047855,0.674252093809448,0.621858058577051,0.534035205817844,0.945250439762707
"C11orf49",530.021346635971,0.37805909503475,0.607590210869762,0.622227100225267,0.533792548638162,0.945250439762707
"PRKCQ",684.220996078845,0.439642297118897,0.706786373114229,0.622029956777114,0.533922170093458,0.945250439762707
"SAA2",235.591820092789,1.09163991155309,1.75437154915172,0.622239862519958,0.533784158000743,0.945250439762707
"HSPA8",57050.9259807098,0.23696880117035,0.380854255016898,0.622203370577639,0.533808149996273,0.945250439762707
"MTRR",2919.95107398542,-0.144601038437522,0.232600689970136,-0.621670720134527,0.5341584083991,0.945252162873994
"C12orf29",1058.38907632791,-0.231257414201751,0.372020470451808,-0.621625508727774,0.534188143698588,0.945252162873994
"MIR452",7.97797982985199,-0.912547595269326,1.46832670755545,-0.621488113356317,0.534278513025413,0.945297970732629
"EIF4A1",10545.8435101697,0.261395510641509,0.420644514834041,0.621416662819529,0.534325511377026,0.945297970732629
"SNORD30",65.3561767249402,0.489062855707896,0.787164769026005,0.621296677585096,0.534404439316686,0.945338988877822
"MIR6759",41.8470753430394,0.465589560681191,0.749598026710951,0.621118978559858,0.534521342992658,0.945386695142977
"ANKS6",1088.85651382706,0.33508564610846,0.539515510142485,0.62108621496343,0.534542898739667,0.945386695142977
"PCMTD1",2164.75748631729,0.23801662637064,0.38330471504861,0.620959296940698,0.534626404482253,0.945435786612568
"ZNF337",908.905930377664,-0.369019927398229,0.594490702225908,-0.620732882813028,0.534775390052628,0.945480107179424
"FBXO48",178.287869262451,-0.412826485650694,0.665260553016851,-0.620548571200549,0.534896686686088,0.945480107179424
"RNF38",2470.47653820595,-0.137162370617226,0.221025871103666,-0.62057156446131,0.534881553918811,0.945480107179424
"SH3RF3",384.494542272264,0.560600363973945,0.903541129008771,0.620448085843032,0.534962822577085,0.945480107179424
"PDIA3",27327.4750973966,0.218938053318359,0.352823911324028,0.620530656487423,0.534908477211512,0.945480107179424
"SCARNA3",324.95833719394,0.357331294256227,0.575957215457139,0.620412913783209,0.534985972551079,0.945480107179424
"BMP4",82.6506520413389,0.801621821358833,1.29241503605526,0.62025107956463,0.535092497074211,0.945569829934516
"EPHB2",1112.1473372458,-0.510645829310346,0.82340839892493,-0.620161064639446,0.535151752440914,0.945576012674042
"KLC3",319.902055603359,0.458622702329829,0.739992622135442,0.619766587680771,0.535411469239892,0.945763425859139
"HDAC6",2469.52609550324,-0.214230392807378,0.345854469586047,-0.619423519562404,0.535637390979045,0.945763425859139
"SNORD85",8.94925256084371,-0.983435230625927,1.58770411529861,-0.619407118209155,0.535648193017102,0.945763425859139
"CTIF",804.625186268179,0.313997089007032,0.50679561680655,0.619573411044098,0.535538676557626,0.945763425859139
"CELF2",653.064838602205,0.41903562401073,0.676282351664538,0.619616382091525,0.535510378694253,0.945763425859139
"CHPF2",1155.18171823242,0.296932843262415,0.479143712319225,0.619715621071504,0.535445029405863,0.945763425859139
"SDCBP2",360.048630052872,-0.853581451887472,1.37789678582896,-0.619481415927643,0.535599260933305,0.945763425859139
"ROCK1",6632.98435535248,0.190574509200245,0.307960252400174,0.618828266683603,0.536029498670095,0.946141160277491
"SS18L1",884.968688710172,-0.29340622302471,0.474037260242869,-0.618951815885497,0.535948101893065,0.946141160277491
"MLLT3",693.130360464358,0.393754823729095,0.63626307570207,0.618855374083456,0.536011639219809,0.946141160277491
"P2RY13",109.244405029093,0.48579137355938,0.785227071942455,0.618663557227662,0.536138022355035,0.946234230525449
"C15orf27",35.3713606054972,-0.39350397413103,0.636329522270275,-0.618396538835885,0.536313978796802,0.94631071065407
"LY6G5C",63.9302795404759,-1.19293652467904,1.92953855233817,-0.618249644835272,0.536410789558848,0.94631071065407
"MANEAL",457.066337501414,0.365222024336972,0.590932575406625,0.618043478286267,0.536546678832925,0.94631071065407
"NME6",168.117024107107,0.240409254807914,0.38892182984905,0.618142866655808,0.536481167433641,0.94631071065407
"GSKIP",212.236453119112,-0.192093507996076,0.310628503359275,-0.618402709083973,0.536309912475858,0.94631071065407
"FUNDC1",312.869921531588,-0.314877131170826,0.50950568973159,-0.618005132262024,0.536571955519166,0.94631071065407
"LTB",63.277922237349,0.448266794297489,0.725258189257702,0.618078914429478,0.536523320795968,0.94631071065407
"HSF2",759.45780162038,0.185545973288018,0.300280246155939,0.61790935522166,0.536635091830669,0.9463236479522
"VSTM4",121.771364421415,0.784260691862033,1.27038587054559,0.61734053412072,0.537010136196542,0.946632112948019
"LUC7L",1617.46112499864,-0.184448127163049,0.298795571641716,-0.617305424406422,0.537033289620431,0.946632112948019
"ATP5O",4894.44980897432,-0.130909038044617,0.212007324781665,-0.61747412821436,0.536922040931041,0.946632112948019
"TXLNB",44.7368792786769,1.16793414546705,1.89173947351657,0.61738635886049,0.536979917405534,0.946632112948019
"PSORS1C1",172.186275226391,0.680128911669014,1.10220720894675,0.617060844955762,0.537194593710651,0.94671894568922
"SLC10A6",808.217291430834,-0.677473107777939,1.09789364288093,-0.61706624514212,0.537191031937839,0.94671894568922
"ZNF225",723.898432065544,-0.356976686776654,0.578590121619714,-0.616976808690283,0.537250022602338,0.94671894568922
"ACRC",914.298227087796,-0.358752662422296,0.581756037187617,-0.616672005943615,0.537451089425304,0.946736599269197
"MIR6734",12.1369942904315,-0.565093276247193,0.916432189337352,-0.616623120425088,0.537483340867022,0.946736599269197
"CD207",54.4831677578914,-1.23509185643884,2.00255720745175,-0.616757339986554,0.537394793980377,0.946736599269197
"PIGO",1091.64963182026,-0.200894380926061,0.325700856575723,-0.616806424883794,0.537362413684117,0.946736599269197
"PGK2",10.0097621758625,1.86777504807887,3.02987749817684,0.61645233155557,0.537596023732768,0.946836739690936
"GFM1",8012.41448055901,-0.129896514818465,0.210772772576787,-0.61628697687289,0.537705132541566,0.946930565189244
"ABCA8",589.069955140144,1.40056507033294,2.27317891348445,0.616126193158321,0.537811235872884,0.947019078929316
"SLC50A1",2250.27836320675,0.224430626697795,0.364365988833264,0.615948341985605,0.537928614493221,0.947127426618619
"CRISPLD2",678.756437196202,0.453304912049953,0.73638003529884,0.615585554089597,0.538168087937718,0.947254032520577
"CNKSR2",46.9526248913209,1.05538668174182,1.71415511080826,0.615689137515789,0.538099707874105,0.947254032520577
"ZNF775",64.3417538388057,0.400540496641273,0.650634809932169,0.61561492026999,0.538148701562581,0.947254032520577
"SORBS3",1285.58296128955,0.351988273592181,0.574229466141353,0.612974941807559,0.539892908707777,0.947369549805468
"VSNL1",1259.61799235662,0.517862435933646,0.844071003401424,0.613529470680514,0.539526302458875,0.947369549805468
"TSR1",3979.11396941508,0.266965691427403,0.435050417003279,0.61364311121989,0.539451188614915,0.947369549805468
"ABCB9",185.352730526322,-0.308482775371575,0.503346258269847,-0.612863948630359,0.539966302712783,0.947369549805468
"GLO1",3105.71628693522,0.265430157627444,0.432948916566592,0.613075001393652,0.539826748796567,0.947369549805468
"SNORA34",2037.50425805614,0.40076124122965,0.651967361142362,0.614695251810529,0.538755996137928,0.947369549805468
"MAP3K11",1196.84198045255,0.234867603268808,0.382689758018499,0.613728479395194,0.539394765613814,0.947369549805468
"OR7E24",9.07951147086414,1.23819222760269,2.01613032364232,0.614142951516043,0.539120867600165,0.947369549805468
"MAP3K15",22.9688967954205,-1.69806884933696,2.77022624947419,-0.612971178675122,0.539895396989413,0.947369549805468
"TMEM179B",543.348481046515,0.217133904603142,0.354257816829612,0.612926220079929,0.539925125232887,0.947369549805468
"MRPL47",1432.02443539019,-0.260165390220023,0.424305466507205,-0.613155876500134,0.539773276727402,0.947369549805468
"WDFY2",1820.06976001983,-0.340254435604487,0.553601896295432,-0.614619346287261,0.538806134995196,0.947369549805468
"DDX5",35120.5716043062,-0.204846183281462,0.333617950371936,-0.614014273072201,0.539205895461649,0.947369549805468
"PPFIBP1",7045.79080456572,0.22140983772979,0.35990351214854,0.615192211957102,0.538427790427031,0.947369549805468
"LOC653786",26.7629944287389,1.88678439197996,3.06754545247606,0.615079522442604,0.538502204788755,0.947369549805468
"SNX13",4251.40216129353,-0.191033974846352,0.310601734308484,-0.615044778393352,0.538525149012948,0.947369549805468
"OGFOD2",226.512773513726,-0.280739533865608,0.457936968356893,-0.613052785130929,0.539841437952861,0.947369549805468
"SNAI1",41.5840096620842,0.900824054353871,1.46740710028481,0.61388830282955,0.539289140311606,0.947369549805468
"LPGAT1",2133.99843310622,0.169675104301558,0.276081793275403,0.614582737559591,0.538830317467841,0.947369549805468
"LIMD1",996.967885870749,0.196913129207252,0.320085291383359,0.615189558871086,0.53842954232934,0.947369549805468
"PLAG1",107.562264316925,-0.583774373582954,0.950503872574084,-0.61417358774354,0.539100624850847,0.947369549805468
"ZSCAN29",1169.65809295771,0.166942112355879,0.271711484278024,0.614409482173592,0.538944771426879,0.947369549805468
"SLC26A11",477.191182448047,-0.162962100646587,0.26562854732616,-0.613496185884303,0.539548303953193,0.947369549805468
"HCRTR1",9.64364723006223,-1.4905054827177,2.42882746980123,-0.613672852950598,0.539431530863751,0.947369549805468
"EFNA5",294.554625063957,0.287532344137899,0.468447863560412,0.613797962386947,0.539348843903299,0.947369549805468
"PCDHB7",93.5458455061999,-0.727761581282958,1.18350767211993,-0.614919191845519,0.538608087761905,0.947369549805468
"RCL1",977.674398164321,0.271184408814654,0.44252389712648,0.612813026766655,0.539999976358827,0.947369549805468
"QPRT",16.8833909621922,1.23495955597752,2.01210672225052,0.613764440186468,0.53937099867469,0.947369549805468
"VPS41",4902.6692101919,0.189251211258005,0.308285280114093,0.613883384856927,0.539292390383477,0.947369549805468
"FCGR2C",4670.1301563203,-0.246091437424921,0.401372087060735,-0.613125439855718,0.539793400165392,0.947369549805468
"KIAA0907",7872.83879805926,-0.132619484593212,0.21642240202282,-0.612780762775324,0.54002131245766,0.947369549805468
"ST6GALNAC2",1718.78312208056,-0.341191432451654,0.55640186326405,-0.613210441909927,0.539737201297711,0.947369549805468
"AAGAB",2285.84968805309,-0.135157401001604,0.22271394817415,-0.606865452791121,0.543940206659792,0.947421695971565
"LRRC28",692.024089139595,-0.182861052256934,0.300835728136334,-0.607843534375893,0.543291252573863,0.947421695971565
"COL14A1",2427.38140597546,-0.66291892344313,1.09378876246234,-0.606075822127453,0.544464405267933,0.947421695971565
"ST7",1385.04444458714,0.12686436510943,0.209291190940103,0.60616199152757,0.54440718926046,0.947421695971565
"ADCY2",69.6475663050595,1.39192017702785,2.29072337409344,0.607633463197496,0.543430601635881,0.947421695971565
"HLA-J",137.557297150534,-0.628708075132387,1.02948947091929,-0.610698888033287,0.541398942322586,0.947421695971565
"RAPGEF2",3013.39329606513,0.180090781489104,0.294253398125667,0.612026174162285,0.540520440342812,0.947421695971565
"DPY19L2P3",11.4199767457007,1.27570460288081,2.10378068235082,0.606386689250949,0.544258005266126,0.947421695971565
"CD27",148.621250250986,0.466532615464964,0.764304581172471,0.610401438061886,0.541595915771335,0.947421695971565
"ZNF517",68.9290477233583,0.416116174607858,0.684941484314731,0.607520765112034,0.543505366355076,0.947421695971565
"TG",1780.03156163621,-0.592698457697758,0.977281105201214,-0.606476943576767,0.544198088258365,0.947421695971565
"RWDD2A",67.1080668034718,0.460454137865736,0.75561780681588,0.609374387041059,0.542276311018396,0.947421695971565
"TCTA",130.787428666341,0.358601069338395,0.58708808297683,0.610813061508773,0.54132334535106,0.947421695971565
"C17orf59",69.6812012824107,0.480227885772153,0.788993676823972,0.608658725511299,0.542750670475404,0.947421695971565
"LAX1",347.797963123774,0.502047194486381,0.819928722501116,0.612305900145726,0.540335386743297,0.947421695971565
"MRPL19",1385.99786879374,0.171044124688733,0.281430255123793,0.607767365358411,0.543341776635965,0.947421695971565
"CGB1",40.2726596183178,0.618742366207937,1.01616358463578,0.608900353804461,0.542590489712043,0.947421695971565
"ATP6V1E2",17.5950130708148,0.986542225852442,1.62763611434518,0.606119646251117,0.54443530591756,0.947421695971565
"ANKRD29",163.130115050734,-0.908660916816185,1.49550173669381,-0.607596029159426,0.543455435077738,0.947421695971565
"OTUD7A",136.53506176193,-0.524005404824215,0.857524291348968,-0.611067709813683,0.541154755648929,0.947421695971565
"TRAPPC12",1116.83001865535,-0.227499291165325,0.37385293064484,-0.608526167690923,0.542838556007342,0.947421695971565
"ZNF703",311.622256273634,-0.359290027564487,0.587666185176194,-0.611384552365838,0.540945026921258,0.947421695971565
"TCEA1",3751.37135299435,0.14437183817962,0.23818670059999,0.606128880478838,0.544429174461077,0.947421695971565
"IGFBP5",1029.85773782034,0.772400757939252,1.26999048420012,0.608194130230615,0.543058727202564,0.947421695971565
"H3F3A",2776.99837967494,-0.37781965435161,0.618006728438811,-0.611352007940182,0.540966567297948,0.947421695971565
"LINC00696",42.1348709851579,0.842416200328925,1.37870473347326,0.611020024720372,0.541186323530043,0.947421695971565
"NAV2",3881.23229701621,-0.303464389604778,0.498432314468313,-0.60883771135202,0.54263201452288,0.947421695971565
"FZD5",191.754190156064,0.379363343782529,0.625025764673841,0.606956329201075,0.543879894201753,0.947421695971565
"SLC24A4",9.46612391959239,1.83860065289303,3.00511933348248,0.611822842576561,0.54065497487594,0.947421695971565
"OR1J2",14.7202376548546,-1.82699853107033,2.98419477705513,-0.612224961023911,0.540388929014507,0.947421695971565
"EPN3",966.055426677396,-0.290197645759954,0.47397414339321,-0.612264719088707,0.540362628211174,0.947421695971565
"FOXP1",4035.71419029146,0.317199982089546,0.523329136091661,0.606119476661411,0.544435418524147,0.947421695971565
"SYNRG",4903.6544577658,-0.239375806415285,0.391078112447148,-0.612092057306417,0.540476852289946,0.947421695971565
"NRG2",23.3439210227501,0.860797343036496,1.41616347081548,0.607837556027917,0.543295218017967,0.947421695971565
"AP3S1",1525.19307368208,0.212067447528959,0.34989223672625,0.606093606171884,0.544452596515572,0.947421695971565
"ZNF487",136.986309058788,0.482818360800331,0.791465012000697,0.610031212346132,0.54184113178836,0.947421695971565
"FLT4",413.731168909575,0.438782485543397,0.71934885439524,0.609971758295609,0.541880515861332,0.947421695971565
"RTEL1",1914.87876624176,0.383967055498911,0.628288851047787,0.611131416479181,0.541112582804995,0.947421695971565
"ANKRD46",276.28992506235,0.441998208635595,0.722238997522366,0.611983304905808,0.540548803433705,0.947421695971565
"ITPRIPL2",444.885296236416,0.300689190147539,0.493332888748717,0.609505664441313,0.542189319317862,0.947421695971565
"NWD2",199.519260032443,-0.746443486608966,1.22880569202823,-0.607454450651923,0.543549362236477,0.947421695971565
"FTSJ2",1283.37386548552,0.237463960499356,0.389235540719552,0.610077795209486,0.541810274957954,0.947421695971565
"MYO1F",2447.90914789234,0.236865882026072,0.388981751749438,0.60893828813504,0.542565344341652,0.947421695971565
"MICALCL",280.055794967258,0.424122876896513,0.69847800444419,0.607210068460218,0.543711511253131,0.947421695971565
"GNRH1",291.534141245238,0.367137123878349,0.605022824801854,0.606815327997894,0.543973474686541,0.947421695971565
"RASEF",1791.30329791181,0.412963379038097,0.676243022371642,0.610673035249664,0.541416060796981,0.947421695971565
"UBE2N",1842.02491068985,0.188191054196572,0.309693411340884,0.607668898675494,0.543407094543241,0.947421695971565
"LIPT2",26.3897522248085,-0.668486431262593,1.09986709130487,-0.607788374202111,0.543327840918369,0.947421695971565
"CEPT1",1850.91120088405,-0.218686198746352,0.359789212869387,-0.60781755240044,0.543308486548557,0.947421695971565
"SLC30A1",955.968155448308,0.22912339217582,0.376088963365257,0.60922657800329,0.542374265829688,0.947421695971565
"ASB14",151.67488472824,-0.542104759958342,0.892312305983173,-0.60752805528221,0.543500529848963,0.947421695971565
"LOC100996758",160.479798320146,0.677207104852828,1.1148021822378,0.607468406182555,0.543540103386534,0.947421695971565
"FAM90A1",798.981030158535,0.673084593118802,1.10335554212878,0.610034179753315,0.541839166129923,0.947421695971565
"SCARB1",1625.62963515309,0.266945824371831,0.438508732128941,0.608758286467456,0.542684666451676,0.947421695971565
"COLEC12",202.994058879856,0.77039482570595,1.26761492880674,0.607751461582387,0.543352326146476,0.947421695971565
"MIR6764",51.9976434923136,0.528541640426238,0.862921693945903,0.612502436935341,0.540205386171119,0.947421695971565
"VCPKMT",181.204371563289,-0.244670609227487,0.400290784953754,-0.611232180265538,0.54104588206278,0.947421695971565
"TMEM99",116.049311924131,0.333065441596979,0.548664923445444,0.607047083501224,0.543819666104936,0.947421695971565
"FAM198A",10.3812409344713,1.81110218002355,2.96409334379582,0.611013881804494,0.541190390252236,0.947421695971565
"PTER",1305.53715650199,0.351699787349937,0.57860461046582,0.60784131510254,0.543292724618384,0.947421695971565
"ACOT1",391.343187460339,-0.238563486860854,0.391006872486343,-0.610126071042873,0.541778297617077,0.947421695971565
"TLE3",2504.79174614358,-0.176268741393428,0.289533280873404,-0.608803039366311,0.542654998781074,0.947421695971565
"C6orf211",269.427054672049,-0.291228601287836,0.477520564282768,-0.609876564636036,0.541943577853434,0.947421695971565
"CHRD",206.084373092706,0.899577614327583,1.48111185236052,0.607366427386213,0.543607763416122,0.947421695971565
"ERI2",1146.08578218001,-0.315724301167488,0.518671825490994,-0.608716891203048,0.542712108992914,0.947421695971565
"CYB561A3",583.618339926607,0.188598483022779,0.309363635710589,0.609633651962938,0.542104514374566,0.947421695971565
"CSRP2BP",1915.45047999413,0.153718969886969,0.253289541967194,0.606890314906403,0.543923705949391,0.947421695971565
"ZNF772",122.31778814179,-0.427073162361259,0.701921579240748,-0.608434296639254,0.542899470464131,0.947421695971565
"DPPA2P3",10.1818015919696,-1.31643389894688,2.15172326310864,-0.611804464596902,0.540667135508127,0.947421695971565
"CCDC43",642.653462624744,0.209742320433353,0.343831620545033,0.610014634782209,0.541852113099866,0.947421695971565
"CDKL3",79.2742093039802,0.76333159976662,1.25036836468901,0.610485374809108,0.54154032864816,0.947421695971565
"RNF187",1079.59180979962,-0.291958864789878,0.478792383520695,-0.609781765204831,0.542006382323556,0.947421695971565
"PRDM5",472.86251485881,0.718079484352552,1.17991072670175,0.60858797882093,0.542797574487194,0.947421695971565
"KCND1",122.376291622083,-0.363095355875901,0.598371024459366,-0.606806381047546,0.543979412919882,0.947421695971565
"MCUR1",968.236276341467,-0.25140418543302,0.41104238666685,-0.611625938316633,0.540785272715281,0.947421695971565
"PPP2R2B",140.390385397224,-0.674898858213902,1.10610184105867,-0.610159782003386,0.541755968434154,0.947421695971565
"ACYP1",500.146925174113,-0.21401050493562,0.352832164720345,-0.60655044050546,0.544149298382149,0.947421695971565
"ZNF890P",19.91520257811,-0.735550364503491,1.21039966569656,-0.607692141157523,0.543391676282547,0.947421695971565
"GTF2IRD2",10439.5794720601,-0.245741297557167,0.403459220184779,-0.609085838823117,0.542467543560448,0.947421695971565
"RERE",4606.23873239661,-0.25545499780519,0.421629532541271,-0.605875485679327,0.544597439116126,0.947555962857328
"VPS13C",20152.2544966543,0.291545946316814,0.482736062844146,0.603944823593885,0.54588032661375,0.947776745825997
"LGMN",2919.7750381258,0.122525778215146,0.20280818529734,0.604146119820112,0.545746499233047,0.947776745825997
"DLGAP1-AS1",222.970936722714,0.469389705647859,0.777673286574642,0.603582138863666,0.54612149066641,0.947776745825997
"SMG1P3",45224.2058189777,0.10901134607564,0.180454082469622,0.604094651579808,0.54578071521527,0.947776745825997
"RAD51AP2",52.7105526914272,-0.952792630675848,1.57838256198621,-0.603651265303431,0.54607552156907,0.947776745825997
"GNA13",4013.54746251782,0.162293408764615,0.268857508393456,0.603640975974191,0.546082363853727,0.947776745825997
"ZNHIT6",883.041670653994,-0.341811975776702,0.565537019370738,-0.604402477767114,0.545576088835693,0.947776745825997
"PARN",3594.50461454897,0.16330857360853,0.270174413548416,0.604456104720164,0.545540444399744,0.947776745825997
"MED12L",267.040951147234,-0.396068665540627,0.655617054285228,-0.604115867566063,0.545766610741564,0.947776745825997
"C12orf79",8.08079838632269,1.84581980602334,3.05648549274544,0.603902688366881,0.545908341354655,0.947776745825997
"ARHGEF11",6707.2631884035,-0.155464391531983,0.256751430551111,-0.605505454042777,0.544843201875366,0.947776745825997
"CD300LB",12.641279366353,1.79876416288486,2.97449607060729,0.604729043235084,0.545359047199233,0.947776745825997
"PACS2",2570.69506953612,0.163047115898231,0.269381463884721,0.605264792710481,0.545003070719838,0.947776745825997
"AGTRAP",880.431462737057,0.311901578411066,0.51603018794916,0.604425062127944,0.545561077459707,0.947776745825997
"PMFBP1",86.0177465237609,0.686635404700942,1.13484143257082,0.605049643936131,0.545146011551385,0.947776745825997
"EIF4A2",12984.0785636828,-0.190619755695478,0.315631819840206,-0.603930731039673,0.545889696348766,0.947776745825997
"ZNF280B",22.8717109052428,1.38550173642016,2.295110250606,0.603675460058762,0.546059432504733,0.947776745825997
"KCNG1",170.446376313873,0.76717192924903,1.26904931354572,0.604524915667425,0.545494709251603,0.947776745825997
"POLR2J",3825.1290239785,0.245162357774162,0.405727260349278,0.60425409316374,0.545674722229413,0.947776745825997
"RNF25",374.357663280628,-0.272109395692649,0.450565732314927,-0.60392829764172,0.54589131425333,0.947776745825997
"ANKRD13D",1165.91047135084,0.263681341857497,0.435529783737988,0.605426658986257,0.544895542055294,0.947776745825997
"AMOT",322.916102254228,0.67556998540858,1.11597064190063,0.605365374359673,0.544936252533147,0.947776745825997
"KCND3",1182.19489688653,-0.641367529513608,1.06121705595269,-0.604369790247885,0.545597815943268,0.947776745825997
"SEMA4D",2059.69444862494,-0.250470861709016,0.414836495131685,-0.603782127774237,0.545988503250687,0.947776745825997
"SEMA4F",495.776999229969,0.478285238409744,0.791332793548999,0.604404673114471,0.545574629622926,0.947776745825997
"IRAK4",1344.44859356261,-0.199861367036848,0.331218096885899,-0.603413185800951,0.54623385256206,0.947874747324258
"TMEM160",367.71454826045,-0.314133293130516,0.521222420209575,-0.602685688394233,0.546717804091502,0.948149633233004
"PDCL",363.605671628997,0.22788541755753,0.377867427735606,0.603082988452185,0.546453482717361,0.948149633233004
"MESDC2",1194.2499370268,0.198310918548182,0.329180736879245,0.60243779884644,0.546882755608351,0.948149633233004
"C14orf23",8.33440783239752,-0.67571945167753,1.12181306485517,-0.602345856762479,0.546943942290058,0.948149633233004
"EVC2",1591.9839209944,0.329349610187753,0.546752685690638,0.602374014444448,0.546925203230109,0.948149633233004
"GPC1",2325.42764714473,-0.351608994146532,0.583743514586408,-0.602334733252929,0.546951345121675,0.948149633233004
"LPL",142.262288569583,1.14153588260366,1.89423883737425,0.602635665619669,0.546751088434111,0.948149633233004
"PRR29",21.946308304056,1.4410451287416,2.39076588519688,0.602754597455254,0.546671954763553,0.948149633233004
